Date	Mon Jul 20 09:00:38 EDT 2009
TERM	glutamine family amino acid biosynthetic process
P-VALUE	1.06944661210177e-05
CORRECTED P-VALUE	0.00718668123332389
NUM_ANNOTATIONS	8 (of 28)
ANNOTATED_GENES	IDH1, ACO1, IDH2, CIT2, IDP2, CIT1, CPA2, GLT1

-- 51 of 672--
GOID	GO:0022900
TERM	electron transport chain
P-VALUE	1.16838241292918e-05
CORRECTED P-VALUE	0.00785152981488411
NUM_ANNOTATIONS	12 (of 66)
ANNOTATED_GENES	COR1, CYB2, CYC1, CYT1, COX6, TTR1, QCR6, COX5A, QCR2, QCR8, SDH2, NDI1

-- 52 of 672--
GOID	GO:0009628
TERM	response to abiotic stimulus
P-VALUE	1.28066611791225e-05
CORRECTED P-VALUE	0.00860607631237032
NUM_ANNOTATIONS	30 (of 317)
ANNOTATED_GENES	HSC82, MSN4, NCA2, STD1, GSY2, PYC1, YDC1, YJR096W, RIM101, HAL9, SEC1, YSP3, HAL1, RRD2, GRE3, MDM32, UGA1, AGX1, YMR110C, ALD6, YKL091C, ARA1, PRM5, TES1, LSP1, ALD4, GUT2, NCE103, SDS24, RIM20

-- 53 of 672--
GOID	GO:0019323
TERM	pentose catabolic process
P-VALUE	1.31892269501242e-05
CORRECTED P-VALUE	0.00886316051048346
NUM_ANNOTATIONS	4 (of 5)
ANNOTATED_GENES	YJR096W, YPR1, XKS1, GRE3

-- 54 of 672--
GOID	GO:0034354
TERM	de novo NAD biosynthetic process from tryptophan
P-VALUE	1.31892269501242e-05
CORRECTED P-VALUE	0.00886316051048346
NUM_ANNOTATIONS	4 (of 5)
ANNOTATED_GENES	BNA5, BNA2, BNA4, BNA1

-- 55 of 672--
GOID	GO:0034627
TERM	de novo NAD biosynthetic process
P-VALUE	1.31892269501242e-05
CORRECTED P-VALUE	0.00886316051048346
NUM_ANNOTATIONS	4 (of 5)
ANNOTATED_GENES	BNA5, BNA2, BNA4, BNA1

