Date	Mon Jul 20 09:00:38 EDT 2009
Aspect	P
P-value cutoff	0.01
Calculate FDR	Yes
Uploaded gene list	4_S.txt
Annotation file	gene_association.sgd
Ambiguous identifiers (3)	SDH1 MSF1 PAP1
Unknown identifiers (7)	YGL204C YGR122C-A YER188W YOR343C YLR122C YKL162C-A YPL025C

GOID	TERM	CORRECTED_PVALUE	UNCORRECTED_PVALUE	NUM_LIST_ANNOTATIONS	LIST_SIZE	TOTAL_NUM_ANNOTATIONS	POPULATION_SIZE	FDR_RATE	EXPECTED_FALSE_POSITIVES	ANNOTATED_GENES
GO:0009117	nucleotide metabolic process	1.72233029208346e-05	2.56299150607658e-08	26	297	185	7274	0.00%	0.00	NDE1, ATP17, ATP2, ADK1, PYC2, PYC1, ATP1, YHR202W, HAP4, BNA4, BNA5, RPM2, BNA2, PMA1, NDI1, ATP5, ISN1, TPI1, ATP16, ALD6, ATP3, ATP14, ALD4, GUT2, NDE2, BNA1
GO:0006769	nicotinamide metabolic process	4.126100470452e-05	6.14003046198215e-08	13	297	50	7274	0.00%	0.00	NDE1, TPI1, ALD6, PYC2, PYC1, BNA4, BNA5, BNA2, ALD4, GUT2, NDE2, BNA1, NDI1
GO:0019362	pyridine nucleotide metabolic process	6.8585804012929e-05	1.02062208352573e-07	13	297	52	7274	0.00%	0.00	NDE1, TPI1, ALD6, PYC2, PYC1, BNA4, BNA5, BNA2, ALD4, GUT2, NDE2, BNA1, NDI1
GO:0055086	nucleobase, nucleoside and nucleotide metabolic process	0.000101262570056104	1.50688348297774e-07	27	297	215	7274	0.00%	0.00	NDE1, ATP17, ATP2, ADK1, PYC2, PYC1, ATP1, YHR202W, HAP4, BNA4, BNA5, RPM2, BNA2, PMA1, YMR073C, NDI1, ATP5, ISN1, TPI1, ATP16, ALD6, ATP3, ATP14, ALD4, GUT2, NDE2, BNA1
GO:0006796	phosphate metabolic process	0.000160036178127444	2.3814907459441e-07	33	297	306	7274	0.00%	0.00	LSB6, ATP17, ATP2, YKL161C, ATP1, YPL137C, COX6, PHO8, FUS3, YCK1, COX5A, IRE1, TPD3, QCR8, YIL042C, NDI1, ATP5, ATP16, KSP1, CYC1, CYT1, QCR6, GPB1, ATP3, YBR028C, ATP14, TPK2, QCR2, PTP1, PHO13, YGL059W, SDH2, GAL3
GO:0006537	glutamate biosynthetic process	0.000164657491739208	2.45026029373821e-07	7	297	13	7274	0.00%	0.00	IDH1, CIT1, ACO1, IDH2, GLT1, CIT2, IDP2
GO:0009056	catabolic process	0.000175730507613532	2.61503731567756e-07	77	297	1080	7274	0.00%	0.00	HSC82, KAR4, RPT3, PHO8, GRE3, KGD1, IDH1, YKR005C, YTA12, GDH2, RIM20, LSC2, MDH2, MNE1, UBP14, BNA1, ACO1, UGA3, YEA4, RAM1, YJR096W, UBA1, LPD1, SMF1, RRP6, IDH2, GIS3, CCP1, FUM1, FMS1, CIT2, QCR2, CDA1, SSE1, TCM10, DCS1, MMS1, YPR1, RPN14, PBN1, YHR202W, PYC1, PUT4, YSP3, CIT1, FBA1, JLP1, UGA2, COR1, ARO9, MLS1, TES1, UBX6, RPT5, APC1, VTC3, YLR108C, OCT1, YNR068C, YKR089C, XKS1, IDP2, BNA5, TOM1, HAL9, ICL1, UGA1, YMR073C, TPI1, KGD2, CDC34, APE2, GDB1, AFG3, VAM6, SDH2, GAL3
GO:0009987	cellular process	0.000299435228808523	4.45588138107922e-07	252	297	5304	7274	0.00%	0.00	AAD16, CYB2, BMH2, YPL095C, NUP170, CRC1, RPT3, GCN4, YDC1, COX6, BNA4, YGL196W, SSU1, ISA1, GRE3, AGX1, KGD1, ATP16, YTA12, ACH1, MDM38, AGA1, KEL2, GDH2, TPK2, NCE103, RNH203, BNA1, NDE1, ATP17, HIM1, AGA2, STD1, UGA3, YGR046W, CCC1, HAP4, YKL047W, YAT2, ODC1, BNA2, CPA2, YGR263C, UBA1, RRD2, QCR8, RRP6, CYC1, MDM36, MDM34, IDH2, CAT2, ARA1, CCP1, NEM1, FUM1, CDA1, YJL206C, FAR1, FBP1, DCS1, MMS1, YNL165W, OSH6, YKL161C, PYC1, POR1, YHR202W, IDS2, ACC1, YNR018W, PUT4, YSP3, DIA3, YMR210W, PHO86, UGA2, TPS3, COR1, ICS2, ALD6, VIP1, MLS1, ATP3, TES1, YER186C, MON2, YBR028C, ATF1, VTC3, LSB6, ATP2, YNR068C, OCT1, YPL272C, BEM1, XKS1, SHC1, HPA2, IDP2, ECM13, TOM1, WTM1, FUS3, HAL9, YCK1, YMR073C, NDI1, ATP5, SAL1, TCM62, HOM3, AEP1, YHR035W, YPR196W, GDB1, LSP1, TEF2, YGR110W, AFG3, GUT2, ACS2, NDE2, VAM6, SDH2, HSC82, YMR041C, KAR4, YOL157C, GSY2, ATP1, PCF11, PHO8, YNL156C, SEC26, SEC1, RHO1, YIL041W, YHR182W, REB1, IDH1, KSP1, YKR005C, PDC2, SCO2, PRM5, TRL1, THI5, ALD4, MSC7, SDS24, RIM20, MDH2, LSC2, MNE1, UBP14, LST8, SNZ3, ACS1, MIP6, ACO1, RIM4, YPL137C, YMR289W, RAM1, YJR096W, YEA4, PRM8, RIM101, COX5A, HAL1, IRE1, GLT1, PMA1, TPD3, LPD1, SMF1, PEP8, MGM1, GIS3, FMS1, CIT2, INO1, GLG2, QCR2, PTP1, YGL059W, FAS2, FAS1, AFT2, TCM10, SSE1, ADK1, YIL083C, YPR1, RPN14, PBN1, NCA2, GIT1, MNN1, TTR1, MCM2, YCP4, CIT1, SSD1, FBA1, JLP1, YMR110C, THI12, PEX7, ARO9, SNZ2, WAR1, ATP14, UBX6, RPT5, APC1, SLI1, MSN4, YLR108C, PYC2, YKR089C, YDR089W, ASH1, BNA5, ICL1, VPS45, RPM2, THI11, STE3, MDM32, UGA1, YIL042C, PIC2, ISN1, TPI1, PGS1, KGD2, YKL091C, CDC34, YEF3, AHC1, CYT1, APE2, QCR6, GPB1, CHC1, CHS6, PHO13, PET494, GPB2, GAL3
GO:0016310	phosphorylation	0.000394554589681996	5.87134806074399e-07	28	297	244	7274	0.00%	0.00	LSB6, ATP17, ATP2, YKL161C, ATP1, COX6, FUS3, YCK1, COX5A, IRE1, QCR8, YIL042C, NDI1, ATP5, ATP16, KSP1, CYC1, CYT1, GPB1, QCR6, ATP3, YBR028C, ATP14, TPK2, QCR2, YGL059W, SDH2, GAL3
GO:0042773	ATP synthesis coupled electron transport	0.000459977209174229	6.84489894604508e-07	9	297	27	7274	0.00%	0.00	CYC1, CYT1, COX6, QCR6, COX5A, QCR2, QCR8, NDI1, SDH2
