Date	Mon Jul 20 08:34:35 EDT 2009
ANNOTATED_GENES	WRS1, RPL38, RPL35B, PUB1, MTM1, RPL23A, GGA2, MAL33, SRP14, MRP10, TOM22, YKL056C, YOR315W, SMP3, RPL23B, RPL24A, RPL5, QRI5, RPA12, BIO2, UME1, YCL045C, MRPL9, MIS1, SLD5, CDC73, GCD10, SKI8, MTO1, MRPL33, RRF1, TOM5, LYS21, YLF2, COX14, RPS1B, RPC11, RPS11B, MRPL27, RNH203, CLU1, RPA34, RSM26, YDR367W, SIT4, GPX2, MRPL25, SRB7, RSM27, MRPL6, MST1, HEK2, RPP1B, ELP2, YOR286W, ANB1, RPL43B, NAT1, CUE4, UBP8, UTP8, PDR8, RPL21A, RPL20B, RPL12A, RPS19A, RPS13, RPS22A, MES1, YML036W, RIM2, SEC16, RPL9A, MRPS9, YAE1, LAG1, ADH6, BUD32, LYS20, MRPL28, HXT4, RHR2, RPL14B, MRPS18, HFI1, PMP2, MRPL7, TRP4, RPL35A, YDR341C, RPL18B, GRS1, UTP15, MRPL35, HYP2, RPL27A, YMR293C, GCD7, TOM71, RPA43, RPL17A, RPS11A, RPS18B, RPS28A, MSS51, HTS1, SWD3, TRS31, GCD1, MEF1, LCB2, ERG12, SOL3, YNL247W, CKS1, MID2, FSH1, MRPL49, PUF4, RPL34B, RPS16A, URA3, CDC43, FAP7, TYS1, RPL31A, ELP3, MRP17, TOM6, ELP6, MRPL15, COP1, YGL220W, RPL8B, YDR493W, RSM19, SAD1, RPL22A, RPL18A, MRPL4, TIF34, HOG1, RPL7B, MRPS5, RPA49, YEL016C, YOL098C, FLX1, RPA135, ATP12, SWD2, KRS1, PET117, ECM7, YNL035C, TRR1, RPC31, MRP2, YHR020W, CHK1, TRP3, LYS9, TOA2, RAS2, HEM13, RPB3, SEC13, RPS16B, TRP2, ADH4, TIM9, RPS4B, DIE2, SOD1, SPT4, TIF5, RPS30A, MRPL50, RPL6B, SSA2, RPS30B, SHM1, YML6, MRPL1, RPL14A, MRPL3, SFB3, ARO8, MRP49, MAM33, YIP1, ODC2, COX10, YAH1, VAS1, TOM7, RPA14, LEU1, MRPL20, MRPL40, FYV4, MRP20, DTD1, RPS9A, MRP4, RPS20, MRPS8, PSF2, CTF8, TRX1, RPS0A, KAP104, RPS12, SDS23, RLI1, RPS7A, SLM5, RPS4A, CTP1, MET18, RPS25B, PRP6, RPL31B, SSZ1, YLR253W, TEF4, RPS18A, RPS10A, RPL7A, MAS6, RPS15, COX11, HRP1, SHR3, MRS1, MRPL19, YER049W, MRS3, YLR262C-A, SWI5, YER007C-A, IES6, YEL001C, APL6, YCK2, SHE2, DED81, PET54, RPL21B, FRS2, RPS14A

-- 20 of 920--
GOID	GO:0006807
TERM	nitrogen compound metabolic process
P-VALUE	2.28813973084383e-11
CORRECTED P-VALUE	2.10508855237632e-08
NUM_ANNOTATIONS	64 (of 309)
ANNOTATED_GENES	WRS1, ARO4, DYS1, YML082W, KRS1, ASN2, PRO1, YHR020W, MIS1, TRP3, MUQ1, LYS9, LYS21, HIS5, MET22, TRP2, ARO3, MEU1, ADH4, ASP1, GUA1, ARG8, MST1, SPE4, LYS1, HIS4, SHM1, IDP1, ARO8, SAM4, VAS1, MES1, ATR1, LEU1, HIS3, LYS20, HIS2, ARG2, TRP4, DTD1, ADE6, ILV1, GRS1, YDR341C, THR4, YMR293C, ICL2, ECM40, SLM5, YML096W, MET18, HTS1, YNL247W, ILV3, ARO2, GCV2, HIS1, DIC1, HIS6, DED81, TYS1, LEU9, FRS2, SAM1

-- 21 of 920--
GOID	GO:0032543
TERM	mitochondrial translation
P-VALUE	7.59456014584841e-11
CORRECTED P-VALUE	6.98699533418053e-08
NUM_ANNOTATIONS	33 (of 109)
ANNOTATED_GENES	RSM19, MRPS9, MRPL20, MRP10, MRPL40, MRPS5, MRP20, MRPL28, MRPS18, MRPL7, MRP2, MRP4, MRPS8, GRS1, MRPL33, MRPL35, MRPL27, SLM5, HTS1, RSM26, MEF1, MRPL25, RSM27, MRPL6, MST1, MRPL50, MRPL49, MRPL19, MRPL1, YML6, MRPL3, MRP17, MRPL15

-- 22 of 920--
GOID	GO:0009309
TERM	amine biosynthetic process
P-VALUE	2.67926997459148e-10
CORRECTED P-VALUE	2.46492837662416e-07
NUM_ANNOTATIONS	37 (of 138)
ANNOTATED_GENES	LEU1, HIS3, ARO4, LYS20, ARG2, HIS2, YML082W, ASN2, TRP4, PRO1, ILV1, MIS1, TRP3, MUQ1, LYS9, THR4, LYS21, HIS5, ECM40, YML096W, MET22, TRP2, MEU1, ARO3, ILV3, ARO2, ARG8, SPE4, LYS1, HIS4, HIS1, IDP1, SHM1, HIS6, SAM4, LEU9, SAM1

-- 23 of 920--
GOID	GO:0043283
TERM	biopolymer metabolic process
P-VALUE	2.77637449045834e-10
CORRECTED P-VALUE	2.55426453122167e-07
NUM_ANNOTATIONS	389 (of 3598)
ANNOTATED_GENES	WRS1, RPL38, HAS1, MTM1, UTP18, RPL23A, MAL33, SRP14, MRP10, SMP3, TPK3, DYS1, RPL5, QRI5, UME1, ARC35, YPS6, MIS1, SLD5, CDC73, GCD10, RHB1, MUQ1, MTO1, MRPL33, TAH1, LYS21, YLF2, COX14, RPS1B, RPC11, RPS11B, CLU1, RPA34, YDR367W, SIT4, GPX2, MRPL25, CLP1, LIA1, RSM27, MST1, RPP1B, CWP1, DUS4, YOR286W, JJJ3, RPL43B, NAT1, NUP1, CUE4, UBP8, UTP8, PDR8, RPL21A, PPM1, RPL20B, NHP2, RPS19A, SEC11, RPS13, RPS22A, YER113C, MES1, SEC16, YAE1, TRM112, BUD32, NOP58, LYS20, RHR2, RPL14B, HFI1, AFG1, PHO86, MNN11, NNF1, DRE2, MRPL35, SMY2, PUF2, HYP2, YMR293C, GCD7, SGN1, MGE1, SCY1, YML096W, DBP2, PRS2, SWD3, GCD1, LCB2, ERG12, SIL1, SOL3, YNL247W, CKS1, MID2, MRPL49, RPL34B, RPS16A, TYS1, ELP3, ELP6, COP1, PUS6, HRK1, MAS2, HOG1, TIF34, WBP1, YNL045W, RPL7B, MRPS5, YOL098C, FLX1, RPA135, ATP12, SWD2, YNL035C, PET117, TRR1, RPC31, MRP2, CHK1, TRP3, TRM11, RAS2, HEM13, RRP42, PUP1, MKK1, MET22, FAA4, TRP2, ARV1, ADH4, BNA6, TIM9, HO, CAX4, ARG8, TIF5, SMF1, RPS30A, TIM22, STE23, YML6, RPL14A, MRPL3, SFB3, CSL4, QCR2, YML125C, MRP49, YML079W, ODC2, CYT2, LEU1, MRPL20, KRE9, RPP1, MRPL40, MRP20, TRM1, MRP4, CPR8, MRPS8, PSF2, YNL326C, CTF8, KAP104, GAL83, RLI1, YFR007W, RPS7A, SLM5, RPS4A, PPT1, MET18, RCL1, FPR2, YLR253W, DML1, RPL7A, NOC4, SHR3, HSP60, SWI5, YER007C-A, IES6, YCK2, GPI14, SHE2, DED81, RPL21B, MKC7, RPS14A, RHO3, RPL35B, NOP1, KTR3, PUB1, ALG2, YHR045W, GGA2, YKL056C, TOM22, OST4, YOR315W, RPL23B, JAC1, RPL24A, BIO2, RPA12, YCL045C, MRPL9, SKI8, HEM12, RRF1, TOM5, MRPL27, UBC4, MPD1, RNH203, BNA1, DOA1, RSM26, TSR2, FAT1, DPH5, SRB7, PWP1, MRPL6, HEK2, ANB1, ELP2, PAN3, RPL12A, YML036W, RIM2, RPL9A, MRPS9, LAG1, ADH6, MRPL28, HXT4, MRPS18, MRPL7, PMP2, ARP3, TRP4, RPL35A, GRS1, RPL18B, YDR341C, UTP15, YTM1, EMG1, RIB3, RPL27A, RPA43, TOM71, RPS11A, RPL17A, RPS18B, RPS28A, MSS51, HTS1, MTR3, MRS6, MEF1, TRS31, YNL123W, DPH2, YOL003C, FSH1, PWP2, PUF4, SIK1, SAT4, URA3, TWF1, FAP7, CDC43, CBF5, RPL31A, MRP17, PTC4, TOM6, MRPL15, YGL220W, RPL8B, YDR493W, RPL22A, SAD1, RSM19, RPL18A, MRPL4, SKI6, RPA49, YEL016C, KRS1, ECM7, RAX2, MRH4, YHR020W, GAB1, LYS9, TOA2, TRM2, GCD14, RPB3, SEC13, RPS16B, CTM1, UTP14, YDL038C, SNU13, RPS4B, DIE2, ERO1, SOD1, SPT4, GDA1, MRPL50, URB2, RPL6B, SSA2, RPS30B, SHM1, MRPL1, YVH1, ARO8, MAM33, YIP1, COX10, YOR205C, YAH1, VAS1, ARD1, TOM7, RPA14, FYV4, TRZ1, UBC9, SUA5, DTD1, DUS3, RPS9A, RPS20, TRX1, RPS0A, RPS12, CAP2, SDS23, VTS1, CTP1, UIP5, NUC1, RPS25B, PRP6, RPL31B, SSZ1, TEF4, RPS18A, INM1, RPS10A, MAS6, ERJ5, RPS15, COX11, HRP1, DPH1, GPI12, MRS1, MRPL19, YER049W, ROT1, MRS3, YLR262C-A, TRM82, YEL001C, CNE1, APL6, ERB1, PET54, FRS2

-- 24 of 920--
GOID	GO:0044271
TERM	nitrogen compound biosynthetic process
P-VALUE	3.3557410480507e-10
CORRECTED P-VALUE	3.08728176420665e-07
NUM_ANNOTATIONS	37 (of 139)
ANNOTATED_GENES	LEU1, HIS3, ARO4, LYS20, ARG2, HIS2, YML082W, ASN2, TRP4, PRO1, ILV1, MIS1, TRP3, MUQ1, LYS9, THR4, LYS21, HIS5, ECM40, YML096W, MET22, TRP2, MEU1, ARO3, ILV3, ARO2, ARG8, SPE4, LYS1, HIS4, HIS1, IDP1, SHM1, HIS6, SAM4, LEU9, SAM1

-- 25 of 920--
GOID	GO:0034960
TERM	cellular biopolymer metabolic process
P-VALUE	5.71564793450237e-10
CORRECTED P-VALUE	5.25839609974218e-07
NUM_ANNOTATIONS	375 (of 3452)
ANNOTATED_GENES	WRS1, RPL38, HAS1, MTM1, UTP18, RPL23A, MAL33, SRP14, MRP10, SMP3, TPK3, DYS1, RPL5, QRI5, UME1, ARC35, MIS1, SLD5, CDC73, GCD10, RHB1, MTO1, MRPL33, TAH1, LYS21, YLF2, COX14, RPS1B, RPC11, RPS11B, CLU1, RPA34, YDR367W, SIT4, GPX2, MRPL25, CLP1, LIA1, RSM27, MST1, RPP1B, CWP1, DUS4, YOR286W, JJJ3, RPL43B, NAT1, NUP1, CUE4, UBP8, UTP8, PDR8, RPL21A, PPM1, RPL20B, NHP2, RPS19A, SEC11, RPS13, RPS22A, YER113C, MES1, SEC16, YAE1, TRM112, BUD32, NOP58, LYS20, RHR2, RPL14B, HFI1, AFG1, PHO86, MNN11, NNF1, DRE2, MRPL35, SMY2, PUF2, HYP2, YMR293C, GCD7, SGN1, MGE1, SCY1, YML096W, DBP2, PRS2, SWD3, GCD1, LCB2, ERG12, SOL3, YNL247W, CKS1, MID2, MRPL49, RPL34B, RPS16A, TYS1, ELP3, ELP6, COP1, PUS6, HRK1, HOG1, TIF34, WBP1, RPL7B, MRPS5, YOL098C, FLX1, RPA135, ATP12, SWD2, YNL035C, PET117, TRR1, RPC31, MRP2, CHK1, TRP3, TRM11, RAS2, HEM13, RRP42, PUP1, MKK1, FAA4, TRP2, ARV1, ADH4, BNA6, TIM9, HO, CAX4, ARG8, SMF1, TIF5, RPS30A, TIM22, YML6, RPL14A, MRPL3, CSL4, YML125C, MRP49, YML079W, ODC2, CYT2, LEU1, MRPL20, KRE9, RPP1, MRPL40, MRP20, TRM1, MRP4, CPR8, MRPS8, PSF2, YNL326C, CTF8, KAP104, GAL83, RLI1, RPS7A, SLM5, RPS4A, PPT1, MET18, RCL1, FPR2, YLR253W, DML1, RPL7A, NOC4, SHR3, HSP60, SWI5, YER007C-A, IES6, YCK2, GPI14, SHE2, DED81, RPL21B, RPS14A, RHO3, RPL35B, NOP1, KTR3, PUB1, ALG2, YHR045W, GGA2, YKL056C, TOM22, OST4, YOR315W, RPL23B, JAC1, RPL24A, BIO2, RPA12, YCL045C, MRPL9, SKI8, HEM12, RRF1, TOM5, MRPL27, UBC4, MPD1, RNH203, BNA1, DOA1, RSM26, TSR2, FAT1, DPH5, SRB7, PWP1, MRPL6, HEK2, ANB1, ELP2, PAN3, RPL12A, YML036W, RIM2, RPL9A, MRPS9, LAG1, ADH6, MRPL28, MRPS18, MRPL7, PMP2, ARP3, TRP4, RPL35A, GRS1, RPL18B, YDR341C, UTP15, YTM1, EMG1, RIB3, RPL27A, RPA43, TOM71, RPS11A, RPL17A, RPS18B, RPS28A, MSS51, HTS1, MTR3, MRS6, MEF1, TRS31, DPH2, YOL003C, FSH1, PWP2, PUF4, SIK1, SAT4, URA3, TWF1, FAP7, CDC43, CBF5, RPL31A, MRP17, PTC4, TOM6, MRPL15, YGL220W, RPL8B, YDR493W, RPL22A, SAD1, RSM19, RPL18A, MRPL4, SKI6, RPA49, YEL016C, KRS1, RAX2, MRH4, YHR020W, GAB1, LYS9, TOA2, TRM2, GCD14, RPB3, SEC13, RPS16B, CTM1, UTP14, YDL038C, SNU13, DIE2, RPS4B, ERO1, SOD1, SPT4, GDA1, URB2, MRPL50, RPL6B, SSA2, RPS30B, SHM1, MRPL1, YVH1, ARO8, MAM33, YIP1, COX10, YOR205C, YAH1, VAS1, ARD1, TOM7, RPA14, FYV4, TRZ1, UBC9, SUA5, DTD1, DUS3, RPS9A, RPS20, TRX1, RPS0A, RPS12, CAP2, SDS23, VTS1, CTP1, UIP5, NUC1, RPS25B, PRP6, RPL31B, SSZ1, TEF4, RPS18A, INM1, RPS10A, MAS6, ERJ5, RPS15, COX11, HRP1, DPH1, GPI12, MRS1, MRPL19, YER049W, ROT1, MRS3, YLR262C-A, TRM82, YEL001C, CNE1, APL6, ERB1, PET54, FRS2

-- 26 of 920--
GOID	GO:0006839
TERM	mitochondrial transport
P-VALUE	6.6492504483878e-10
CORRECTED P-VALUE	6.11731041251677e-07
NUM_ANNOTATIONS	24 (of 67)
ANNOTATED_GENES	MMM1, CTP1, MRS11, ERV1, TOM7, PAM18, MAS2, YMC1, TIM9, YKR065C, TOM22, MAS6, TIM21, TIM22, HSP60, TOM20, MRS3, TOM5, ODC2, TOM40, TOM6, SAM50, MGE1, PAM16

-- 27 of 920--
GOID	GO:0008652
TERM	cellular amino acid biosynthetic process
P-VALUE	7.29352935993624e-10
CORRECTED P-VALUE	6.71004701114134e-07
NUM_ANNOTATIONS	35 (of 130)
ANNOTATED_GENES	LEU1, HIS3, ARO4, LYS20, ARG2, HIS2, YML082W, ASN2, TRP4, PRO1, ILV1, MIS1, TRP3, LYS9, THR4, LYS21, HIS5, ECM40, MET22, YML096W, TRP2, MEU1, ARO3, ILV3, ARO2, ARG8, LYS1, HIS4, HIS1, IDP1, SHM1, HIS6, SAM4, LEU9, SAM1

-- 28 of 920--
GOID	GO:0043170
TERM	macromolecule metabolic process
P-VALUE	1.8878763029938e-09
CORRECTED P-VALUE	1.7368461987543e-06
NUM_ANNOTATIONS	391 (of 3664)
ANNOTATED_GENES	WRS1, RPL38, HAS1, MTM1, UTP18, RPL23A, MAL33, SRP14, MRP10, SMP3, TPK3, DYS1, RPL5, QRI5, UME1, ARC35, YPS6, MIS1, SLD5, CDC73, GCD10, RHB1, MUQ1, MTO1, MRPL33, TAH1, LYS21, YLF2, COX14, RPS1B, RPC11, RPS11B, CLU1, RPA34, YDR367W, SIT4, GPX2, MRPL25, CLP1, LIA1, RSM27, MST1, RPP1B, CWP1, DUS4, YOR286W, JJJ3, RPL43B, NAT1, NUP1, CUE4, UBP8, UTP8, PDR8, RPL21A, PPM1, RPL20B, NHP2, RPS19A, SEC11, RPS13, RPS22A, YER113C, MES1, SEC16, YAE1, TRM112, BUD32, NOP58, LYS20, RHR2, RPL14B, HFI1, AFG1, PHO86, MNN11, NNF1, DRE2, MRPL35, SMY2, PUF2, HYP2, YMR293C, GCD7, SGN1, MGE1, SCY1, YML096W, DBP2, PRS2, SWD3, GCD1, LCB2, RKI1, ERG12, SIL1, SOL3, YNL247W, CKS1, MID2, MRPL49, RPL34B, RPS16A, TYS1, ELP3, ELP6, COP1, PUS6, HRK1, MAS2, HOG1, TIF34, WBP1, YNL045W, RPL7B, MRPS5, YOL098C, FLX1, SOL1, RPA135, ATP12, SWD2, YNL035C, PET117, TRR1, RPC31, MRP2, CHK1, TRP3, TRM11, RAS2, HEM13, RRP42, PUP1, MKK1, MET22, FAA4, TRP2, ARV1, ADH4, BNA6, TIM9, HO, CAX4, ARG8, TIF5, SMF1, RPS30A, TIM22, STE23, YML6, RPL14A, MRPL3, SFB3, CSL4, QCR2, YML125C, MRP49, YML079W, ODC2, CYT2, LEU1, MRPL20, KRE9, RPP1, MRPL40, MRP20, TRM1, MRP4, CPR8, MRPS8, PSF2, YNL326C, CTF8, KAP104, GAL83, RLI1, YFR007W, RPS7A, SLM5, RPS4A, PPT1, MET18, RCL1, FPR2, YLR253W, DML1, RPL7A, NOC4, SHR3, HSP60, SWI5, YER007C-A, IES6, YCK2, GPI14, SHE2, DED81, RPL21B, MKC7, RPS14A, RHO3, RPL35B, NOP1, KTR3, PUB1, ALG2, YHR045W, GGA2, YKL056C, TOM22, OST4, YOR315W, RPL23B, JAC1, RPL24A, BIO2, RPA12, YCL045C, MRPL9, SKI8, HEM12, RRF1, TOM5, MRPL27, UBC4, MPD1, RNH203, BNA1, DOA1, RSM26, TSR2, FAT1, DPH5, SRB7, PWP1, MRPL6, HEK2, ANB1, ELP2, PAN3, RPL12A, YML036W, RIM2, RPL9A, MRPS9, LAG1, ADH6, MRPL28, HXT4, MRPS18, MRPL7, PMP2, ARP3, TRP4, RPL35A, GRS1, RPL18B, YDR341C, UTP15, YTM1, EMG1, RIB3, RPL27A, RPA43, TOM71, RPS11A, RPL17A, RPS18B, RPS28A, MSS51, HTS1, MTR3, MRS6, MEF1, TRS31, YNL123W, DPH2, YOL003C, FSH1, PWP2, PUF4, SIK1, SAT4, URA3, TWF1, FAP7, CDC43, CBF5, RPL31A, MRP17, PTC4, TOM6, MRPL15, YGL220W, RPL8B, YDR493W, RPL22A, SAD1, RSM19, RPL18A, MRPL4, SKI6, RPA49, YEL016C, KRS1, ECM7, RAX2, MRH4, YHR020W, GAB1, LYS9, TOA2, TRM2, GCD14, RPB3, SEC13, RPS16B, CTM1, UTP14, YDL038C, SNU13, RPS4B, DIE2, ERO1, SOD1, SPT4, GDA1, MRPL50, URB2, RPL6B, SSA2, RPS30B, SHM1, MRPL1, YVH1, ARO8, MAM33, YIP1, COX10, YOR205C, YAH1, VAS1, ARD1, TOM7, RPA14, FYV4, TRZ1, UBC9, SUA5, DTD1, DUS3, RPS9A, RPS20, TRX1, RPS0A, RPS12, CAP2, SDS23, VTS1, CTP1, UIP5, NUC1, RPS25B, PRP6, RPL31B, SSZ1, TEF4, RPS18A, INM1, RPS10A, MAS6, ERJ5, RPS15, COX11, HRP1, DPH1, GPI12, MRS1, MRPL19, YER049W, ROT1, MRS3, YLR262C-A, TRM82, YEL001C, CNE1, APL6, ERB1, PET54, FRS2

-- 29 of 920--
GOID	GO:0032268
TERM	regulation of cellular protein metabolic process
P-VALUE	2.39720578586382e-09
CORRECTED P-VALUE	2.20542932299471e-06
NUM_ANNOTATIONS	78 (of 456)
ANNOTATED_GENES	COP1, PUB1, MTM1, SAD1, GGA2, SRP14, YOL098C, FLX1, SMP3, SWD2, YNL035C, BIO2, YCL045C, ARC35, TRR1, TRP3, SKI8, LYS9, LYS21, YLF2, HEM13, COX14, SEC13, CLU1, TRP2, ADH4, YDR367W, SIT4, DIE2, HEK2, SSA2, ANB1, SHM1, NAT1, ARO8, YIP1, ODC2, YAH1, LEU1, LAG1, ADH6, LYS20, RHR2, ARP3, TRP4, KAP104, HYP2, CAP2, GCD7, TOM71, MET18, CTP1, MSS51, SWD3, PRP6, RPL31B, TRS31, GCD1, SSZ1, LCB2, ERG12, SOL3, MAS6, HRP1, FSH1, SHR3, MRS1, PUF4, MRS3, URA3, YEL001C, CDC43, YCK2, TWF1, APL6, RPL31A, SHE2, PET54

-- 30 of 920--
GOID	GO:0019752
TERM	carboxylic acid metabolic process
P-VALUE	2.67178871569127e-09
CORRECTED P-VALUE	2.45804561843597e-06
NUM_ANNOTATIONS	71 (of 400)
ANNOTATED_GENES	WRS1, CYB2, ARO4, YNL045W, YML082W, DPL1, KRS1, ASN2, BIO2, PRO1, YHR020W, MIS1, TRP3, LYS9, CEM1, MCT1, LYS21, HIS5, FAA4, MET22, TRP2, ISA2, ARO3, MEU1, ADH4, FAT1, ASP1, GUA1, ARG8, MST1, LYS1, HIS4, SHM1, IDP1, ARO8, SAM4, VAS1, MES1, TSC13, LEU1, HIS3, LYS20, HIS2, ARG2, DTD1, TRP4, ADE6, ILV1, ALD6, GRS1, YDR341C, THR4, YMR293C, ICL2, ECM40, SLM5, YML096W, MET18, HTS1, ACP1, ILV3, YNL247W, ARO2, GCV2, HIS1, HIS6, TYS1, DED81, LEU9, FRS2, SAM1

-- 31 of 920--
GOID	GO:0044260
TERM	cellular macromolecule metabolic process
P-VALUE	3.21708490800628e-09
CORRECTED P-VALUE	2.95971811536578e-06
NUM_ANNOTATIONS	377 (of 3514)
ANNOTATED_GENES	WRS1, RPL38, HAS1, MTM1, UTP18, RPL23A, MAL33, SRP14, MRP10, SMP3, TPK3, DYS1, RPL5, QRI5, UME1, ARC35, MIS1, SLD5, CDC73, GCD10, RHB1, MTO1, MRPL33, TAH1, LYS21, YLF2, COX14, RPS1B, RPC11, RPS11B, CLU1, RPA34, YDR367W, SIT4, GPX2, MRPL25, CLP1, LIA1, RSM27, MST1, RPP1B, CWP1, DUS4, YOR286W, JJJ3, RPL43B, NAT1, NUP1, CUE4, UBP8, UTP8, PDR8, RPL21A, PPM1, RPL20B, NHP2, RPS19A, SEC11, RPS13, RPS22A, YER113C, MES1, SEC16, YAE1, TRM112, BUD32, NOP58, LYS20, RHR2, RPL14B, HFI1, AFG1, PHO86, MNN11, NNF1, DRE2, MRPL35, SMY2, PUF2, HYP2, YMR293C, GCD7, SGN1, MGE1, SCY1, YML096W, DBP2, PRS2, SWD3, GCD1, LCB2, RKI1, ERG12, SOL3, YNL247W, CKS1, MID2, MRPL49, RPL34B, RPS16A, TYS1, ELP3, ELP6, COP1, PUS6, HRK1, HOG1, TIF34, WBP1, RPL7B, MRPS5, YOL098C, FLX1, SOL1, RPA135, ATP12, SWD2, YNL035C, PET117, TRR1, RPC31, MRP2, CHK1, TRP3, TRM11, RAS2, HEM13, RRP42, PUP1, MKK1, FAA4, TRP2, ARV1, ADH4, BNA6, TIM9, HO, CAX4, ARG8, SMF1, TIF5, RPS30A, TIM22, YML6, RPL14A, MRPL3, CSL4, YML125C, MRP49, YML079W, ODC2, CYT2, LEU1, MRPL20, KRE9, RPP1, MRPL40, MRP20, TRM1, MRP4, CPR8, MRPS8, PSF2, YNL326C, CTF8, KAP104, GAL83, RLI1, RPS7A, SLM5, RPS4A, PPT1, MET18, RCL1, FPR2, YLR253W, DML1, RPL7A, NOC4, SHR3, HSP60, SWI5, YER007C-A, IES6, YCK2, GPI14, SHE2, DED81, RPL21B, RPS14A, RHO3, RPL35B, NOP1, KTR3, PUB1, ALG2, YHR045W, GGA2, YKL056C, TOM22, OST4, YOR315W, RPL23B, JAC1, RPL24A, BIO2, RPA12, YCL045C, MRPL9, SKI8, HEM12, RRF1, TOM5, MRPL27, UBC4, MPD1, RNH203, BNA1, DOA1, RSM26, TSR2, FAT1, DPH5, SRB7, PWP1, MRPL6, HEK2, ANB1, ELP2, PAN3, RPL12A, YML036W, RIM2, RPL9A, MRPS9, LAG1, ADH6, MRPL28, MRPS18, MRPL7, PMP2, ARP3, TRP4, RPL35A, GRS1, RPL18B, YDR341C, UTP15, YTM1, EMG1, RIB3, RPL27A, RPA43, TOM71, RPS11A, RPL17A, RPS18B, RPS28A, MSS51, HTS1, MTR3, MRS6, MEF1, TRS31, DPH2, YOL003C, FSH1, PWP2, PUF4, SIK1, SAT4, URA3, TWF1, FAP7, CDC43, CBF5, RPL31A, MRP17, PTC4, TOM6, MRPL15, YGL220W, RPL8B, YDR493W, RPL22A, SAD1, RSM19, RPL18A, MRPL4, SKI6, RPA49, YEL016C, KRS1, RAX2, MRH4, YHR020W, GAB1, LYS9, TOA2, TRM2, GCD14, RPB3, SEC13, RPS16B, CTM1, UTP14, YDL038C, SNU13, DIE2, RPS4B, ERO1, SOD1, SPT4, GDA1, URB2, MRPL50, RPL6B, SSA2, RPS30B, SHM1, MRPL1, YVH1, ARO8, MAM33, YIP1, COX10, YOR205C, YAH1, VAS1, ARD1, TOM7, RPA14, FYV4, TRZ1, UBC9, SUA5, DTD1, DUS3, RPS9A, RPS20, TRX1, RPS0A, RPS12, CAP2, SDS23, VTS1, CTP1, UIP5, NUC1, RPS25B, PRP6, RPL31B, SSZ1, TEF4, RPS18A, INM1, RPS10A, MAS6, ERJ5, RPS15, COX11, HRP1, DPH1, GPI12, MRS1, MRPL19, YER049W, ROT1, MRS3, YLR262C-A, TRM82, YEL001C, CNE1, APL6, ERB1, PET54, FRS2

-- 32 of 920--
GOID	GO:0006626
TERM	protein targeting to mitochondrion
P-VALUE	4.28556716828204e-09
CORRECTED P-VALUE	3.94272179481948e-06
NUM_ANNOTATIONS	20 (of 52)
ANNOTATED_GENES	MMM1, MRS11, ERV1, TOM7, PAM18, MAS2, TIM9, YKR065C, TOM22, MAS6, TIM21, TIM22, HSP60, TOM20, TOM5, TOM40, SAM50, TOM6, PAM16, MGE1

-- 33 of 920--
GOID	GO:0070585
TERM	protein localization in mitochondrion
P-VALUE	4.28556716828204e-09
CORRECTED P-VALUE	3.94272179481948e-06
NUM_ANNOTATIONS	20 (of 52)
ANNOTATED_GENES	MMM1, MRS11, ERV1, TOM7, PAM18, MAS2, TIM9, YKR065C, TOM22, MAS6, TIM21, TIM22, HSP60, TOM20, TOM5, TOM40, SAM50, TOM6, PAM16, MGE1

-- 34 of 920--
GOID	GO:0006417
TERM	regulation of translation
P-VALUE	4.9181348436211e-09
CORRECTED P-VALUE	4.52468405613142e-06
NUM_ANNOTATIONS	74 (of 430)
ANNOTATED_GENES	COP1, PUB1, MTM1, SAD1, GGA2, SRP14, YOL098C, FLX1, SMP3, SWD2, YNL035C, BIO2, YCL045C, TRR1, TRP3, SKI8, LYS9, LYS21, YLF2, HEM13, COX14, SEC13, CLU1, TRP2, ADH4, YDR367W, SIT4, DIE2, HEK2, SSA2, ANB1, SHM1, NAT1, ARO8, YIP1, ODC2, YAH1, LEU1, LAG1, ADH6, LYS20, RHR2, TRP4, KAP104, HYP2, GCD7, TOM71, MET18, CTP1, MSS51, SWD3, PRP6, RPL31B, TRS31, GCD1, SSZ1, LCB2, ERG12, SOL3, MAS6, HRP1, FSH1, SHR3, MRS1, PUF4, MRS3, URA3, YEL001C, CDC43, YCK2, APL6, RPL31A, SHE2, PET54

-- 35 of 920--
GOID	GO:0006082
TERM	organic acid metabolic process
P-VALUE	5.17050165518921e-09
CORRECTED P-VALUE	4.75686152277407e-06
NUM_ANNOTATIONS	71 (of 406)
ANNOTATED_GENES	WRS1, CYB2, ARO4, YNL045W, YML082W, DPL1, KRS1, ASN2, BIO2, PRO1, YHR020W, MIS1, TRP3, LYS9, CEM1, MCT1, LYS21, HIS5, FAA4, MET22, TRP2, ISA2, ARO3, MEU1, ADH4, FAT1, ASP1, GUA1, ARG8, MST1, LYS1, HIS4, SHM1, IDP1, ARO8, SAM4, VAS1, MES1, TSC13, LEU1, HIS3, LYS20, HIS2, ARG2, DTD1, TRP4, ADE6, ILV1, ALD6, GRS1, YDR341C, THR4, YMR293C, ICL2, ECM40, SLM5, YML096W, MET18, HTS1, ACP1, ILV3, YNL247W, ARO2, GCV2, HIS1, HIS6, TYS1, DED81, LEU9, FRS2, SAM1

